phrase,burst_score,prior_mean_per_year,recent_mean_per_year,count_total
query query,7.247027430605645,0.08333333333333333,9.333333333333334,29
compatibility,7.247027430605645,0.08333333333333333,9.333333333333334,29
young adult,7.237833929373291,2.0,35.666666666666664,131
respondent,7.237451298619158,1.25,23.0,84
pressure,7.237391681422521,0.5,14.666666666666666,50
alternative,7.221930040491912,2.0,29.0,111
standardized,7.210660952214753,0.4166666666666667,15.666666666666666,52
ethical concern,7.210660952214753,0.4166666666666667,15.666666666666666,52
help,7.195869581161631,13.0,142.66666666666666,584
cognitive load,7.191983968310095,1.1666666666666667,32.0,110
variation,7.191922748269492,0.8333333333333334,19.333333333333332,68
whatsapp,7.19144556184753,0.16666666666666666,11.333333333333334,36
relation,7.184405942154403,2.5,36.0,138
university,7.17937194550874,10.0,123.66666666666667,491
analytic,7.171171507057814,4.166666666666667,76.0,278
evidence,7.1670624984206786,3.3333333333333335,50.333333333333336,191
explain,7.164592698400831,1.9166666666666667,26.0,101
teaching,7.164030932089699,3.25,49.666666666666664,188
multiagent,7.163612558952014,0.16666666666666666,10.0,32
surpass,7.163612558952012,0.16666666666666666,10.0,32
passenger,7.163612558952012,0.16666666666666666,10.0,32
ethical aspect,7.163612558952012,0.16666666666666666,10.0,32
clustering,7.157250594512146,0.25,11.666666666666666,38
agent intelligent,7.157250594512146,0.25,11.666666666666666,38
big,7.154191991363702,2.25,33.333333333333336,127
stability,7.152861140150998,0.4166666666666667,13.0,44
way,7.15257267041784,8.333333333333334,101.33333333333333,404
companion,7.144066867281665,1.6666666666666667,27.333333333333332,102
resolve,7.13058072832093,0.9166666666666666,17.0,62
late,7.119910913029837,0.6666666666666666,16.666666666666668,58
operate,7.1065852566772865,0.9166666666666666,18.666666666666668,67
female,7.1017101308791455,4.416666666666667,58.666666666666664,229
still,7.092901328012132,4.333333333333333,52.0,208
many,7.088028982831726,5.583333333333333,68.66666666666667,273
movement,7.0871215252208,0.5,13.0,45
constraint,7.080050484484225,1.6666666666666667,34.0,122
organization,7.079896688853777,3.4166666666666665,49.0,188
verbal,7.069588807678069,0.75,18.666666666666668,65
probe,7.066371208126944,0.3333333333333333,12.666666666666666,42
smooth,7.061818872711607,0.9166666666666666,21.333333333333332,75
trustworthiness,7.0375908867051145,0.5833333333333334,14.333333333333334,50
handling,7.036457750876049,0.25,10.333333333333334,34
empirical evidence,7.036457750876049,0.25,10.333333333333334,34
environmental,7.032659724506048,1.3333333333333333,29.333333333333332,104
exploratory,7.030435272058373,2.25,38.0,141
haptic,7.0276477939762785,0.3333333333333333,13.333333333333334,44
predefine,7.0276477939762785,0.3333333333333333,13.333333333333334,44
culturally,7.0276477939762785,0.3333333333333333,13.333333333333334,44
coherence,7.0276477939762785,0.3333333333333333,13.333333333333334,44
structured interview,7.021376687473356,1.75,26.0,99
relational,7.019735183213739,1.0833333333333333,19.0,70
smart home,7.015887407206491,1.75,25.0,96
shell,7.0,0.0,7.0,21
energy efficient,7.0,0.0,7.0,21
mas,7.0,0.0,7.0,21
scribe,7.0,0.0,7.0,21
linux,7.0,0.0,7.0,21
asynchronous,7.0,0.0,7.0,21
sparsity,7.0,0.0,7.0,21
locally,7.0,0.0,7.0,21
key theme,7.0,0.0,7.0,21
widget,7.0,0.0,7.0,21
perceptual,7.0,0.0,7.0,21
great,6.99950148052287,4.0,56.0,216
mental,6.998551360344692,18.833333333333332,224.33333333333334,899
consensus,6.985873288962197,0.08333333333333333,9.0,28
hierarchy,6.985873288962197,0.08333333333333333,9.0,28
induce,6.985873288962197,0.08333333333333333,9.0,28
severity,6.985873288962197,0.08333333333333333,9.0,28
decline,6.985873288962197,0.08333333333333333,9.0,28
heavily,6.985873288962197,0.08333333333333333,9.0,28
fall short,6.985873288962197,0.08333333333333333,9.0,28
individual preference,6.985873288962197,0.08333333333333333,9.0,28
synthesize,6.985854341320354,0.75,17.666666666666668,62
showcase,6.982473901511385,1.0,23.333333333333332,82
force,6.965745387818798,0.3333333333333333,15.0,49
education student,6.965745387818798,0.3333333333333333,15.0,49
requirement,6.962690357587722,6.416666666666667,82.33333333333333,324
price,6.94827977423442,0.25,11.333333333333334,37
symbolic,6.94827977423442,0.25,11.333333333333334,37
demonstration,6.94827977423442,0.25,11.333333333333334,37
mixed reality,6.946953681118652,2.0833333333333335,32.666666666666664,123
personality trait,6.92528473860051,1.0,23.666666666666668,83
teach,6.924399257567958,2.8333333333333335,47.666666666666664,177
improve usability,6.920778234919742,0.16666666666666666,9.666666666666666,31
debate,6.920778234919741,0.16666666666666666,9.666666666666666,31
competition,6.920778234919741,0.16666666666666666,9.666666666666666,31
powered,6.920778234919741,0.16666666666666666,9.666666666666666,31
delf,6.920778234919741,0.16666666666666666,9.666666666666666,31
comprise,6.917183690750999,1.25,23.666666666666668,86
software development,6.905074894328089,1.0,22.0,78
male,6.900200239315903,3.75,50.0,195
program,6.899225106107549,6.25,86.33333333333333,334
apply,6.897876936148926,8.5,86.66666666666667,362
admission,6.8968085434732265,0.5,14.0,48
representative,6.8859378800429845,0.75,14.0,51
party,6.885435933420912,0.6666666666666666,15.666666666666666,55
matching,6.873619398205359,1.4166666666666667,25.0,92
characteristic,6.871952574480379,5.416666666666667,62.666666666666664,253
category,6.8718855510877255,2.4166666666666665,33.333333333333336,129
provision,6.866982622784991,0.5833333333333334,14.0,49
book,6.865754787358278,3.9166666666666665,53.333333333333336,207
deploy,6.86379981514949,3.4166666666666665,41.666666666666664,166
choice,6.863302026370764,2.0833333333333335,30.0,115
largely,6.862915010152396,0.6666666666666666,14.0,50
monitor,6.854488882146475,2.0833333333333335,30.333333333333332,116
match,6.853231518197547,1.1666666666666667,25.0,89
multimedia,6.852352936736891,0.8333333333333334,16.0,58
reader,6.843407648935593,0.9166666666666666,21.0,74
immersion,6.822207409133702,0.4166666666666667,16.666666666666668,55
regression,6.815112483988566,1.6666666666666667,34.333333333333336,123
sustain,6.803847577293369,0.25,10.0,33
check,6.801460409557209,1.4166666666666667,21.666666666666668,82
physician,6.7881937491363615,0.25,12.666666666666666,41
unprecedented,6.7881937491363615,0.25,12.666666666666666,41
explicit,6.785829776270454,0.75,19.0,66
unstructured,6.785829776270454,0.75,19.0,66
verification,6.785829776270454,0.75,19.0,66
workload,6.783051151011847,1.75,40.0,141
pair,6.780427135460063,1.3333333333333333,24.333333333333332,89
old adult,6.763194861661135,2.8333333333333335,46.0,172
advertising,6.752236051091305,0.5833333333333334,16.666666666666668,57
literacy,6.746589755653247,1.75,45.666666666666664,158
cause,6.745796257995601,2.4166666666666665,28.333333333333332,114
ethic,6.7407708906222,1.4166666666666667,25.0,92
conflict,6.739308953956693,0.25,11.0,36
reinforce,6.739308953956693,0.25,11.0,36
rationale,6.739308953956693,0.25,11.0,36
call,6.735796492224447,3.4166666666666665,40.333333333333336,162
unify,6.7247191473187495,0.08333333333333333,8.666666666666666,27
interpretable,6.7247191473187495,0.08333333333333333,8.666666666666666,27
deeply,6.7247191473187495,0.08333333333333333,8.666666666666666,27
comprehensively,6.7247191473187495,0.08333333333333333,8.666666666666666,27
korea,6.7247191473187495,0.08333333333333333,8.666666666666666,27
inefficiency,6.7247191473187495,0.08333333333333333,8.666666666666666,27
equation pls,6.7247191473187495,0.08333333333333333,8.666666666666666,27
source software,6.7247191473187495,0.08333333333333333,8.666666666666666,27
flask,6.7247191473187495,0.08333333333333333,8.666666666666666,27
reconstruction,6.7247191473187495,0.08333333333333333,8.666666666666666,27
gamifie,6.7247191473187495,0.08333333333333333,8.666666666666666,27
correctness,6.7247191473187495,0.08333333333333333,8.666666666666666,27
consistent,6.713762801318842,0.6666666666666666,20.333333333333332,69
basis,6.709727515667792,1.0,18.666666666666668,68
organize,6.709141710542357,0.5,12.333333333333334,43
distribute,6.707503701215934,1.4166666666666667,21.666666666666668,82
average,6.703631954659227,3.0,43.333333333333336,166
analyse,6.681859336578841,2.0833333333333335,28.333333333333332,110
behavioural,6.67794391088747,0.16666666666666666,9.333333333333334,30
specialist,6.67794391088747,0.16666666666666666,9.333333333333334,30
autism,6.67794391088747,0.16666666666666666,9.333333333333334,30
authenticity,6.67794391088747,0.16666666666666666,9.333333333333334,30
closely,6.67794391088747,0.16666666666666666,9.333333333333334,30
outcome,6.676424891586827,6.916666666666667,115.66666666666667,430
think,6.673032354771221,1.4166666666666667,21.0,80
retrieval interactive,6.666666666666667,0.0,6.666666666666667,20
agile software,6.666666666666667,0.0,6.666666666666667,20
knowledge retrieval,6.666666666666667,0.0,6.666666666666667,20
pattern recognition,6.666666666666667,0.0,6.666666666666667,20
neuro symbolic,6.666666666666667,0.0,6.666666666666667,20
computational cost,6.666666666666667,0.0,6.666666666666667,20
exceptional,6.666666666666667,0.0,6.666666666666667,20
additive,6.666666666666667,0.0,6.666666666666667,20
fault,6.666666666666667,0.0,6.666666666666667,20
mechanistic,6.666666666666667,0.0,6.666666666666667,20
artistic,6.666666666666667,0.0,6.666666666666667,20
multifaceted,6.666666666666667,0.0,6.666666666666667,20
forensic,6.666666666666667,0.0,6.666666666666667,20
whisper,6.666666666666667,0.0,6.666666666666667,20
delphi,6.666666666666667,0.0,6.666666666666667,20
collaborative robot,6.666666666666667,0.0,6.666666666666667,20
turkish,6.666666666666667,0.0,6.666666666666667,20
traveler,6.666666666666667,0.0,6.666666666666667,20
ethereum,6.666666666666667,0.0,6.666666666666667,20
next js,6.666666666666667,0.0,6.666666666666667,20
ideation,6.661887679900217,0.75,18.666666666666668,65
visualization,6.661672493578911,3.9166666666666665,69.0,254
interactivity,6.648758530932194,1.25,26.333333333333332,94
instant,6.645957783219274,1.1666666666666667,21.333333333333332,78
continuously,6.640280817491426,0.5,16.333333333333332,55
usability,6.625417712940712,32.25,329.6666666666667,1376
intend,6.604810665199031,1.25,16.0,63
meaning,6.590849608053476,0.75,14.0,51
manually,6.584421844244959,0.4166666666666667,12.0,41
man,6.584053385854247,1.0,18.666666666666668,68
categorize,6.584053385854247,1.0,18.666666666666668,68
significance,6.583151864284376,1.0833333333333333,24.333333333333332,86
forward,6.5794165586022055,0.6666666666666666,15.0,53
empathy,6.576687217763459,4.0,65.66666666666667,245
noise,6.571237403710689,0.25,9.666666666666666,32
critically,6.571237403710689,0.25,9.666666666666666,32
crucial role,6.569723965748533,0.3333333333333333,11.0,37
absence,6.569723965748533,0.3333333333333333,11.0,37
tag,6.569686670168605,0.3333333333333333,10.0,34
head,6.554362254390608,0.8333333333333334,19.0,67
route,6.547435511532826,0.16666666666666666,10.333333333333334,33
single,6.544591083779943,2.75,38.333333333333336,148
age,6.537370131831656,5.333333333333333,70.66666666666667,276
linguistics,6.5324975677290045,2.5,48.0,174
notification,6.530338133678965,0.25,10.666666666666666,35
supportive,6.530338133678965,0.25,10.666666666666666,35
subject experiment,6.530338133678965,0.25,10.666666666666666,35
law,6.526585003610684,0.6666666666666666,15.333333333333334,54
ongoing,6.52645302789821,1.1666666666666667,25.333333333333332,90
select,6.518795155184887,3.5,44.666666666666664,176
back,6.505303111317657,0.8333333333333334,15.666666666666666,57
experiential,6.490808202285698,0.3333333333333333,14.0,46
receive,6.4900666870143935,4.0,48.333333333333336,193
variable,6.488794836137383,2.0,30.333333333333332,115
actively,6.487059502131949,0.3333333333333333,12.333333333333334,41
emergent,6.487059502131949,0.3333333333333333,12.333333333333334,41
property,6.485004873925198,1.4166666666666667,23.666666666666668,88
health support,6.477675075706776,0.75,19.666666666666668,68
strengthen,6.472596265892221,1.0,17.0,63
particular,6.470434024386904,2.9166666666666665,32.333333333333336,132
directly,6.466795544725587,1.5,29.333333333333332,106
ide,6.463565005675305,0.08333333333333333,8.333333333333334,26
competency,6.463565005675305,0.08333333333333333,8.333333333333334,26
education education,6.463565005675305,0.08333333333333333,8.333333333333334,26
realism,6.463565005675305,0.08333333333333333,8.333333333333334,26
deterministic,6.463565005675305,0.08333333333333333,8.333333333333334,26
key component,6.463565005675305,0.08333333333333333,8.333333333333334,26
participate,6.462184087736346,1.0,17.333333333333332,64
mental health,6.4563125631276295,15.916666666666666,174.66666666666666,715
well,6.455746988252654,25.0,262.3333333333333,1087
association computational,6.446626540154323,0.8333333333333334,16.333333333333332,59
title,6.435109586855199,0.16666666666666666,9.0,29
editorial matter,6.435109586855198,0.16666666666666666,9.0,29
visibility,6.435109586855198,0.16666666666666666,9.0,29
selection editorial,6.435109586855198,0.16666666666666666,9.0,29
persist,6.435109586855198,0.16666666666666666,9.0,29
non expert,6.435109586855198,0.16666666666666666,9.0,29
empowerment,6.435109586855198,0.16666666666666666,9.0,29
inclusion,6.42434430201131,1.1666666666666667,18.666666666666668,70
integrity,6.423726970659241,0.25,12.0,39
anticipate,6.423726970659241,0.25,12.0,39
transformative potential,6.423726970659241,0.25,12.0,39
education institution,6.423726970659241,0.25,12.0,39
vast,6.422610574923524,0.4166666666666667,14.0,47
publication,6.4144175862944115,1.1666666666666667,17.666666666666668,67
transaction,6.414003487159744,0.75,18.0,63
similar,6.4106741513767735,2.4166666666666665,36.333333333333336,138
option,6.407720832176575,1.8333333333333333,26.333333333333332,101
prevent,6.399905354357571,0.4166666666666667,12.333333333333334,42
extension,6.394942078942945,0.4166666666666667,11.666666666666666,40
predictor,6.394942078942945,0.4166666666666667,11.666666666666666,40
librarian,6.389073531163936,0.5833333333333334,19.333333333333332,65
possible,6.384887810508671,2.5833333333333335,27.666666666666668,114
evaluate effectiveness,6.373835392494322,0.5,14.0,48
share,6.37310949329037,3.0833333333333335,48.0,181
discipline,6.369362951439009,0.8333333333333334,14.0,52
satisfaction trust,6.364420091818891,0.3333333333333333,10.666666666666666,36
prisma,6.364420091818891,0.3333333333333333,10.666666666666666,36
recording,6.364420091818891,0.3333333333333333,10.666666666666666,36
short term,6.352734288002288,1.5833333333333333,19.666666666666668,78
cancer,6.347850652371555,1.4166666666666667,32.0,113
product development,6.3438055371944,0.5833333333333334,14.0,49
alone,6.3431457505076185,0.3333333333333333,9.666666666666666,33
unclear,6.338627230128011,0.25,9.333333333333334,31
potentially,6.336394891373857,1.4166666666666667,26.666666666666668,97
adjustment,6.332765494761257,0.16666666666666666,10.0,32
vulnerability,6.332765494761257,0.16666666666666666,10.0,32
reality reality,6.332495807107997,0.3333333333333333,13.666666666666666,45
distillation,6.332495807107997,0.3333333333333333,13.666666666666666,45
comprehend,6.3324079028369225,0.5833333333333334,15.666666666666666,54
interact,6.323416767093947,9.833333333333334,100.0,418
team,6.322796501381701,3.3333333333333335,50.333333333333336,191
